status,path,decision,category,rationale
??,docs/history/goals/archive/goal_123_optix_candidate_index_alignment.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_124_v0_2_review_backfill_and_status.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_125_v0_2_internal_backfill_and_external_review_packet.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_126_second_workload_family_selection.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_127_second_workload_family_anyhit_rows_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_128_second_workload_family_postgis_and_linux_perf.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_129_generate_only_second_workload_expansion.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_130_v0_2_test_plan_and_execution.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_131_v0_2_linux_stress_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_132_v0_2_user_doc_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_133_current_feature_execution_report.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_134_v0_2_process_audit_so_far.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_135_system_midterm_check.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_136_jaccard_similarity_evaluation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_137_jaccard_workload_charter.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_138_polygon_pair_overlap_area_rows_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_139_public_pathology_data_acquisition_and_conversion.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_13_rayjoin_paper_embree_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_140_polygon_set_jaccard_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_141_public_jaccard_linux_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_142_jaccard_docs_and_generate_only.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_143_feature_home_documentation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_144_project_memory_bootstrap.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_145_v0_2_consensus_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_146_jaccard_linux_multi_backend_stress.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_147_comprehensive_doc_review.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_148_v0_2_scope_status_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_149_front_door_and_example_consistency_freeze.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_14_section_5_6_exact_scale_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_150_v0_2_release_readiness_and_stability.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_151_final_front_door_status_freeze.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_152_v0_2_release_statement_and_support_matrix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_153_backend_loader_robustness.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_154_final_release_audit_and_tag_preparation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_155_optix_linux_sdk_path_robustness.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_156_v0_2_release_refresh_after_optix_robustness.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_157_fresh_clone_external_agent_acceptance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_158_rtdl_plus_python_demo_docs.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_159_v0_2_front_surface_consensus.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_160_full_project_level_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_161_v0_3_visual_demo_charter.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_163_optix_correctness_reaudit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_164_spinning_ball_3d_backend_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_165_spinning_ball_3d_optix_animation_variants.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_166_windows_earthlike_10s_demo.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_167_windows_numpy_diagonal_movie.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_168_v0_3_visual_demo_status.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_169_parallel_vulkan_optix_backend_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_170_linux_backend_small_demo_artifacts.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_171_v0_3_visual_demo_front_surface_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_172_temporal_stability_option.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_173_windows_4k_movie_acceptance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_174_front_surface_4k_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_175_two_star_4k_variant.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_176_linux_gpu_backend_test_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_177_linux_samecolor_two_star_small_artifacts.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_178_smooth_camera_orbit_demo.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_179_linux_smooth_camera_backend_previews.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_17_low_overhead_runtime_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_180_v0_3_finish_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_181_smooth_camera_flagship_acceptance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_182_linux_smooth_camera_supporting_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_184_v0_3_final_status_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_185_orbit_support_star_stability_candidate.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_186_front_surface_video_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_187_v0_3_code_and_docs_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_189_native_engine_reconstruction.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_18_low_overhead_runtime_continuation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_190_visual_demo_example_reorg.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_191_v0_3_comprehensive_verification.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_192_v0_3_comprehensive_doc_review.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_193_v0_4_direction_decision.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_194_v0_4_content_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_195_v0_4_working_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_196_fixed_radius_neighbors_contract.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_197_fixed_radius_neighbors_dsl_surface.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_198_fixed_radius_neighbors_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_199_fixed_radius_neighbors_cpu_oracle.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_19_embree_performance_comparison_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_200_fixed_radius_neighbors_embree.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_201_fixed_radius_neighbors_external_baselines.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_202_knn_rows_contract.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_203_knn_rows_dsl_surface.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_204_knn_rows_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_205_knn_rows_cpu_oracle.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_206_knn_rows_embree.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_207_knn_rows_external_baselines.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_208_v0_4_public_example_chain.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_209_v0_4_bounded_scaling_note.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_20_claude_audit_response_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_210_v0_4_preview_release_surface.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_211_v0_4_doc_consistency_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_212_v0_4_full_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_213_v0_4_release_packaging_prep.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_214_v0_4_application_examples_and_sql.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_215_v0_4_gpu_rework_proposal.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_216_fixed_radius_neighbors_optix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_217_knn_rows_optix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_218_fixed_radius_neighbors_vulkan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_219_knn_rows_vulkan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_21_rayjoin_matrix_dataset_frozen.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_21_rayjoin_matrix_dataset_setup.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_220_v0_4_gpu_status_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_222_windows_harness_portability_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_223_vulkan_harness_integration.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_224_gpu_goal_closure_pack.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_225_live_v0_4_doc_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
